"brood_code","Brood_Year","species_description","run_description","stock_description","Origin_desc","quasi_noaa_name","Wild","Hatchery","nosa_esa_pop_name","stock_id","comments","sasi_stock_num","POPFIT","BESTVALUE","nosaij","nosaej","phosij","phosej","tsaij","tsaej","pHOS","pNOS","pNOB","pHOB","pNI"
"CH:NA:COLU:2012:W",2012,"chum","fall","Columbia River","Wild Origin","Columbia River fall chum",51,0,"Salmon, chum (Columbia River ESU) Lower Gorge Tributaries - fall","8A5D58E1-DA28-4CA7-8CC9-C2D7D2184B25",NA,"2765","Same","Yes",NA,1864,NA,0,NA,1864,0,1,1,0,1
"CH:NA:COLU:2013:W",2013,"chum","fall","Columbia River","Wild Origin","Columbia River fall chum",47,0,"Salmon, chum (Columbia River ESU) Lower Gorge Tributaries - fall","8A5D58E1-DA28-4CA7-8CC9-C2D7D2184B25",NA,"2765","Same","Yes",NA,1595,NA,0,NA,1595,0,1,1,0,1
"CH:NA:COLU:2014:W",2014,"chum","fall","Columbia River","Wild Origin","Columbia River fall chum",80,0,"Salmon, chum (Columbia River ESU) Lower Gorge Tributaries - fall","8A5D58E1-DA28-4CA7-8CC9-C2D7D2184B25",NA,"2765","Same","Yes",NA,2342,NA,0.019,NA,2387,0.019,0.981,1,0,0.98135426889107
"CH:NA:COLU:2015:W",2015,"chum","fall","Columbia River","Wild Origin","Columbia River fall chum",67,0,"Salmon, chum (Columbia River ESU) Lower Gorge Tributaries - fall","8A5D58E1-DA28-4CA7-8CC9-C2D7D2184B25",NA,"2765","Same","Yes",NA,5345,NA,0,NA,5345,0,1,1,0,1
"CH:NA:COLU:2016:W",2016,"chum","fall","Columbia River","Wild Origin","Columbia River fall chum",96,0,"Salmon, chum (Columbia River ESU) Lower Gorge Tributaries - fall","8A5D58E1-DA28-4CA7-8CC9-C2D7D2184B25",NA,"2765","Same","Yes",NA,6103,NA,0,NA,6103,0,1,1,0,1
"CH:NA:COLU:2017:W",2017,"chum","fall","Columbia River","Wild Origin","Columbia River fall chum",80,0,"Salmon, chum (Columbia River ESU) Lower Gorge Tributaries - fall","8A5D58E1-DA28-4CA7-8CC9-C2D7D2184B25",NA,"2765","Same","Yes",NA,1499,NA,0,NA,1499,0,1,1,0,1
"CH:NA:COLU:2018:W",2018,"chum","fall","Columbia River","Wild Origin","Columbia River fall chum",96,0,"Salmon, chum (Columbia River ESU) Lower Gorge Tributaries - fall","8A5D58E1-DA28-4CA7-8CC9-C2D7D2184B25",NA,"2765","Same","Yes",NA,4855,NA,NA,NA,4918,0.0128100854005694,0.987189914599431,1,0,0.987351937361976
"CH:NA:COLU:2018:W",2018,"chum","fall","Columbia River","Wild Origin","Columbia River fall chum",96,0,"Salmon, chum (Columbia River ESU) Lower Gorge Tributaries - fall","8A5D58E1-DA28-4CA7-8CC9-C2D7D2184B25",NA,"2765",NA,"Yes",NA,NA,NA,0.013,NA,NA,0.013,0.987,1,0,0.987166831194472
"CH:NA:COLU:2019:W",2019,"chum","fall","Columbia River","Wild Origin","Columbia River fall chum",96,0,"Salmon, chum (Columbia River ESU) Lower Gorge Tributaries - fall","8A5D58E1-DA28-4CA7-8CC9-C2D7D2184B25",NA,"2765","Same","Yes",NA,5555,NA,NA,NA,5555,0,1,1,0,1
"CH:NA:COLU:2019:W",2019,"chum","fall","Columbia River","Wild Origin","Columbia River fall chum",96,0,"Salmon, chum (Columbia River ESU) Lower Gorge Tributaries - fall","8A5D58E1-DA28-4CA7-8CC9-C2D7D2184B25",NA,"2765",NA,"Yes",NA,NA,NA,0,NA,NA,0,1,1,0,1
"CH:NA:COLU:2020:W",2020,"chum","fall","Columbia River","Wild Origin","Columbia River fall chum",88,0,"Salmon, chum (Columbia River ESU) Lower Gorge Tributaries - fall","8A5D58E1-DA28-4CA7-8CC9-C2D7D2184B25",NA,"2765","Same","Yes",NA,3380,NA,0.002,NA,3388,0.002,0.998,1,0,0.998003992015968
"CH:NA:COLU:2021:W",2021,"chum","fall","Columbia River","Wild Origin","Columbia River fall chum",110,0,"Salmon, chum (Columbia River ESU) Lower Gorge Tributaries - fall","8A5D58E1-DA28-4CA7-8CC9-C2D7D2184B25",NA,"2765","Same","Yes",NA,8306,NA,0.021,NA,8418,0.021,0.979,1,0,0.979431929480901
"CH:NA:COLU:2022:W",2022,"chum","fall","Columbia River","Wild Origin","Columbia River fall chum",84,0,"Salmon, chum (Columbia River ESU) Lower Gorge Tributaries - fall","8A5D58E1-DA28-4CA7-8CC9-C2D7D2184B25",NA,"2765","Same","Yes",NA,7901,NA,0,NA,7902,0,1,1,0,1
"CH:NA:COLU:2023:W",2023,"chum","fall","Columbia River","Wild Origin","Columbia River fall chum",84,0,"Salmon, chum (Columbia River ESU) Lower Gorge Tributaries - fall","8A5D58E1-DA28-4CA7-8CC9-C2D7D2184B25",NA,"2765",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
"CH:NA:GRAY:2010:M",2010,"chum","fall","Grays River","Mixed Hatchery/Wild Origin","Grays River fall chum",287,0,"Salmon, chum (Columbia River ESU) Grays and Chinook Rivers - fall","21B7D79C-A1CF-4C67-A798-D61AD141A523",NA,"2748","Same","Yes",NA,6082,NA,0.047,NA,6380,0.047,0.953,1,0,0.955109837631328
"CH:NA:GRAY:2011:M",2011,"chum","fall","Grays River","Mixed Hatchery/Wild Origin","Grays River fall chum",293,0,"Salmon, chum (Columbia River ESU) Grays and Chinook Rivers - fall","21B7D79C-A1CF-4C67-A798-D61AD141A523",NA,"2748","Same","Yes",NA,10052,NA,0.07,NA,10809,0.07,0.93,1,0,0.934579439252336
"CH:NA:GRAY:2012:M",2012,"chum","fall","Grays River","Mixed Hatchery/Wild Origin","Grays River fall chum",226,0,"Salmon, chum (Columbia River ESU) Grays and Chinook Rivers - fall","21B7D79C-A1CF-4C67-A798-D61AD141A523",NA,"2748","Same","Yes",NA,7782,NA,0.028,NA,8010,0.028,0.972,1,0,0.972762645914397
"CH:NA:GRAY:2013:M",2013,"chum","fall","Grays River","Mixed Hatchery/Wild Origin","Grays River fall chum",246,0,"Salmon, chum (Columbia River ESU) Grays and Chinook Rivers - fall","21B7D79C-A1CF-4C67-A798-D61AD141A523",NA,"2748","Same","Yes",NA,4832,NA,0.059,NA,5134,0.059,0.941,1,0,0.944287063267233
"CH:NA:GRAY:2014:M",2014,"chum","fall","Grays River","Mixed Hatchery/Wild Origin","Grays River fall chum",246,0,"Salmon, chum (Columbia River ESU) Grays and Chinook Rivers - fall","21B7D79C-A1CF-4C67-A798-D61AD141A523",NA,"2748","Same","Yes",NA,4267,NA,0.11,NA,4792,0.11,0.89,1,0,0.900900900900901
"CH:NA:GRAY:2015:M",2015,"chum","fall","Grays River","Mixed Hatchery/Wild Origin","Grays River fall chum",127,0,"Salmon, chum (Columbia River ESU) Grays and Chinook Rivers - fall","21B7D79C-A1CF-4C67-A798-D61AD141A523",NA,"2748","Same","Yes",NA,10857,NA,0.062,NA,11580,0.062,0.938,1,0,0.941619585687382
"CH:NA:GRAY:2016:M",2016,"chum","fall","Grays River","Mixed Hatchery/Wild Origin","Grays River fall chum",126,0,"Salmon, chum (Columbia River ESU) Grays and Chinook Rivers - fall","21B7D79C-A1CF-4C67-A798-D61AD141A523",NA,"2748","Same","Yes",NA,30408,NA,0.023,NA,31138,0.023,0.977,1,0,0.977517106549365
"CH:NA:GRAY:2017:M",2017,"chum","fall","Grays River","Mixed Hatchery/Wild Origin","Grays River fall chum",116,0,"Salmon, chum (Columbia River ESU) Grays and Chinook Rivers - fall","21B7D79C-A1CF-4C67-A798-D61AD141A523",NA,"2748","Same","Yes",NA,6217,NA,0.067,NA,6662,0.067,0.933,1,0,0.937207122774133
"CH:NA:GRAY:2018:M",2018,"chum","fall","Grays River","Mixed Hatchery/Wild Origin","Grays River fall chum",248,0,"Salmon, chum (Columbia River ESU) Grays and Chinook Rivers - fall","21B7D79C-A1CF-4C67-A798-D61AD141A523",NA,"2748","Same","Yes",NA,6320,NA,0.072,NA,6811,0.072,0.928,1,0,0.932835820895522
"CH:NA:GRAY:2019:M",2019,"chum","fall","Grays River","Mixed Hatchery/Wild Origin","Grays River fall chum",260,0,"Salmon, chum (Columbia River ESU) Grays and Chinook Rivers - fall","21B7D79C-A1CF-4C67-A798-D61AD141A523",NA,"2748","Same","Yes",NA,7002,NA,0.062,NA,7468,0.062,0.938,1,0,0.941619585687382
"CH:NA:GRAY:2020:M",2020,"chum","fall","Grays River","Mixed Hatchery/Wild Origin","Grays River fall chum",198,0,"Salmon, chum (Columbia River ESU) Grays and Chinook Rivers - fall","21B7D79C-A1CF-4C67-A798-D61AD141A523",NA,"2748","Same","Yes",NA,12726,NA,0.054,NA,NA,0.054,0.946,1,0,0.94876660341556
"CH:NA:GRAY:2020:M",2020,"chum","fall","Grays River","Mixed Hatchery/Wild Origin","Grays River fall chum",198,0,"Salmon, chum (Columbia River ESU) Grays and Chinook Rivers - fall","21B7D79C-A1CF-4C67-A798-D61AD141A523",NA,"2748","Same","Yes",NA,NA,NA,NA,NA,13466,NA,NA,1,0,NA
"CH:NA:GRAY:2021:M",2021,"chum","fall","Grays River","Mixed Hatchery/Wild Origin","Grays River fall chum",192,0,"Salmon, chum (Columbia River ESU) Grays and Chinook Rivers - fall","21B7D79C-A1CF-4C67-A798-D61AD141A523",NA,"2748","Same","Yes",NA,16760,NA,0.038,NA,NA,0.038,0.962,1,0,0.963391136801541
"CH:NA:GRAY:2021:M",2021,"chum","fall","Grays River","Mixed Hatchery/Wild Origin","Grays River fall chum",192,0,"Salmon, chum (Columbia River ESU) Grays and Chinook Rivers - fall","21B7D79C-A1CF-4C67-A798-D61AD141A523",NA,"2748","Same","Yes",NA,NA,NA,NA,NA,17414,NA,NA,1,0,NA
"CH:NA:GRAY:2022:M",2022,"chum","fall","Grays River","Mixed Hatchery/Wild Origin","Grays River fall chum",198,0,"Salmon, chum (Columbia River ESU) Grays and Chinook Rivers - fall","21B7D79C-A1CF-4C67-A798-D61AD141A523",NA,"2748",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
"CH:NA:GRAY:2023:M",2023,"chum","fall","Grays River","Mixed Hatchery/Wild Origin","Grays River fall chum",187,0,"Salmon, chum (Columbia River ESU) Grays and Chinook Rivers - fall","21B7D79C-A1CF-4C67-A798-D61AD141A523",NA,"2748",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
"CH:NA:I205:2012:W",2012,"chum","fall","I-205","Wild Origin","I-205 fall chum",88,0,"Salmon, chum (Columbia River ESU) Washougal River - fall","2CB705B7-0D2C-483F-88D3-80226165224B",NA,"2756","Same","Yes",NA,2498,NA,NA,NA,2498,0,1,1,0,1
"CH:NA:I205:2013:W",2013,"chum","fall","I-205","Wild Origin","I-205 fall chum",102,0,"Salmon, chum (Columbia River ESU) Washougal River - fall","2CB705B7-0D2C-483F-88D3-80226165224B",NA,"2756","Same","Yes",NA,1364,NA,NA,NA,1364,0,1,1,0,1
"CH:NA:I205:2014:W",2014,"chum","fall","I-205","Wild Origin","I-205 fall chum",85,0,"Salmon, chum (Columbia River ESU) Washougal River - fall","2CB705B7-0D2C-483F-88D3-80226165224B",NA,"2756","Same","Yes",NA,1387,NA,NA,NA,1387,0,1,1,0,1
"CH:NA:I205:2015:W",2015,"chum","fall","I-205","Wild Origin","I-205 fall chum",63,0,"Salmon, chum (Columbia River ESU) Washougal River - fall","2CB705B7-0D2C-483F-88D3-80226165224B",NA,"2756","Same","Yes",NA,4694,NA,NA,NA,4694,0,1,1,0,1
"CH:NA:I205:2016:W",2016,"chum","fall","I-205","Wild Origin","I-205 fall chum",88,0,"Salmon, chum (Columbia River ESU) Washougal River - fall","2CB705B7-0D2C-483F-88D3-80226165224B",NA,"2756","Same","Yes",NA,5062,NA,0.018,NA,5155,0.018,0.982,1,0,0.982318271119843
"CH:NA:I205:2017:W",2017,"chum","fall","I-205","Wild Origin","I-205 fall chum",77,0,"Salmon, chum (Columbia River ESU) Washougal River - fall","2CB705B7-0D2C-483F-88D3-80226165224B",NA,"2756","Same","Yes",NA,1570,NA,0,NA,1570,0,1,1,0,1
"CH:NA:I205:2018:W",2018,"chum","fall","I-205","Wild Origin","I-205 fall chum",86,0,"Salmon, chum (Columbia River ESU) Washougal River - fall","2CB705B7-0D2C-483F-88D3-80226165224B",NA,"2756","Same","Yes",NA,2484,NA,NA,NA,2518,0.0135027799841144,0.986497220015886,1,0,0.986677115987461
"CH:NA:I205:2018:W",2018,"chum","fall","I-205","Wild Origin","I-205 fall chum",86,0,"Salmon, chum (Columbia River ESU) Washougal River - fall","2CB705B7-0D2C-483F-88D3-80226165224B",NA,"2756",NA,"Yes",NA,NA,NA,0.013,NA,NA,0.013,0.987,1,0,0.987166831194472
"CH:NA:I205:2019:W",2019,"chum","fall","I-205","Wild Origin","I-205 fall chum",82,0,"Salmon, chum (Columbia River ESU) Washougal River - fall","2CB705B7-0D2C-483F-88D3-80226165224B",NA,"2756","Same","Yes",NA,1326,NA,0.009,NA,1339,0.009,0.991,1,0,0.991080277502478
"CH:NA:I205:2020:W",2020,"chum","fall","I-205","Wild Origin","I-205 fall chum",82,0,"Salmon, chum (Columbia River ESU) Washougal River - fall","2CB705B7-0D2C-483F-88D3-80226165224B",NA,"2756","Same","Yes",NA,2242,NA,NA,NA,2242,0,1,1,0,1
"CH:NA:I205:2020:W",2020,"chum","fall","I-205","Wild Origin","I-205 fall chum",82,0,"Salmon, chum (Columbia River ESU) Washougal River - fall","2CB705B7-0D2C-483F-88D3-80226165224B",NA,"2756",NA,"Yes",NA,NA,NA,0,NA,NA,0,1,1,0,1
"CH:NA:I205:2021:W",2021,"chum","fall","I-205","Wild Origin","I-205 fall chum",100,0,"Salmon, chum (Columbia River ESU) Washougal River - fall","2CB705B7-0D2C-483F-88D3-80226165224B",NA,"2756","Same","Yes",NA,3527,NA,0.068,NA,3783,0.068,0.932,1,0,0.936329588014981
"CH:NA:I205:2022:W",2022,"chum","fall","I-205","Wild Origin","I-205 fall chum",101,0,"Salmon, chum (Columbia River ESU) Washougal River - fall","2CB705B7-0D2C-483F-88D3-80226165224B",NA,"2756","Same","Yes",NA,4135,NA,0.01,NA,4178,0.01,0.99,1,0,0.99009900990099
"CH:NA:I205:2023:W",2023,"chum","fall","I-205","Wild Origin","I-205 fall chum",76,0,"Salmon, chum (Columbia River ESU) Washougal River - fall","2CB705B7-0D2C-483F-88D3-80226165224B",NA,"2756",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
"CK:FA:COHA:2018:H",2018,"chinook","fall","Cowlitz River Hatchery Stock","Hatchery Origin","Cowlitz River Hatchery Stock fall chinook",450,509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.469238790406674,0.530761209593326,NA
"CK:FA:COHA:2019:H",2019,"chinook","fall","Cowlitz River Hatchery Stock","Hatchery Origin","Cowlitz River Hatchery Stock fall chinook",329,885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.271004942339374,0.728995057660626,NA
"CK:FA:COWL:2010:M",2010,"chinook","fall","Cowlitz River","Mixed Hatchery/Wild Origin","Cowlitz River fall chinook",248,2020,"Salmon, Chinook (Lower Columbia River ESU) Lower Cowlitz River - fall","2780D7B8-3349-4A06-87C9-386B95DF1882",NA,"1557","Same","Yes",NA,4978,NA,0.335,NA,7482,0.335,0.665,0.109347442680776,0.890652557319224,0.246085455158864
"CK:FA:COWL:2011:H",2011,"chinook","fall","Cowlitz River","Hatchery Origin","Cowlitz River fall chinook",0,2114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
"CK:FA:COWL:2012:H",2012,"chinook","fall","Cowlitz River","Hatchery Origin","Cowlitz River fall chinook",0,752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
"CK:FA:COWL:2013:H",2013,"chinook","fall","Cowlitz River","Hatchery Origin","Cowlitz River fall chinook",0,1741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
"CK:FA:COWL:2013:M",2013,"chinook","fall","Cowlitz River","Mixed Hatchery/Wild Origin","Cowlitz River fall chinook",15,15,"Salmon, Chinook (Lower Columbia River ESU) Lower Cowlitz River - fall","2780D7B8-3349-4A06-87C9-386B95DF1882",NA,"1557","Same","Yes",NA,7273,NA,0.171,NA,8775,0.171,0.829,0.5,0.5,0.745156482861401
"CK:FA:COWL:2014:H",2014,"chinook","fall","Cowlitz River","Hatchery Origin","Cowlitz River fall chinook",0,1606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
"CK:FA:COWL:2014:M",2014,"chinook","fall","Cowlitz River","Mixed Hatchery/Wild Origin","Cowlitz River fall chinook",84,83,"Salmon, Chinook (Lower Columbia River ESU) Lower Cowlitz River - fall","2780D7B8-3349-4A06-87C9-386B95DF1882",NA,"1557","Same","Yes",NA,5742,NA,0.353,NA,8881,0.353,0.647,0.502994011976048,0.497005988023952,0.587613937642969
"CK:FA:COWL:2015:H",2015,"chinook","fall","Cowlitz River","Hatchery Origin","Cowlitz River fall chinook",0,1610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
"CK:FA:COWL:2015:M",2015,"chinook","fall","Cowlitz River","Mixed Hatchery/Wild Origin","Cowlitz River fall chinook",125,125,"Salmon, Chinook (Lower Columbia River ESU) Lower Cowlitz River - fall","2780D7B8-3349-4A06-87C9-386B95DF1882",NA,"1557","Same","Yes",NA,8073,NA,0.323,NA,11923,0.323,0.677,0.5,0.5,0.607533414337789
"CK:FA:COWL:2016:H",2016,"chinook","fall","Cowlitz River","Hatchery Origin","Cowlitz River fall chinook",0,1674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
"CK:FA:COWL:2016:M",2016,"chinook","fall","Cowlitz River","Mixed Hatchery/Wild Origin","Cowlitz River fall chinook",44,44,"Salmon, Chinook (Lower Columbia River ESU) Lower Cowlitz River - fall","2780D7B8-3349-4A06-87C9-386B95DF1882",NA,"1557","Same","Yes",NA,5746,NA,0.271,NA,7887,0.271,0.729,0.5,0.5,0.648508430609598
"CK:FA:COWL:2017:H",2017,"chinook","fall","Cowlitz River","Hatchery Origin","Cowlitz River fall chinook",0,1162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
"CK:FA:COWL:2017:M",2017,"chinook","fall","Cowlitz River","Mixed Hatchery/Wild Origin","Cowlitz River fall chinook",432,435,"Salmon, Chinook (Lower Columbia River ESU) Lower Cowlitz River - fall","2780D7B8-3349-4A06-87C9-386B95DF1882",NA,"1557","Same","Yes",NA,5746,NA,0.206,NA,7240,0.206,0.794,0.498269896193772,0.501730103806228,0.707498501478868
"CK:FA:COWL:2018:H",2018,"chinook","fall","Cowlitz River","Hatchery Origin","Cowlitz River fall chinook",0,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
"CK:FA:COWL:2020:M",2020,"chinook","fall","Cowlitz River","Mixed Hatchery/Wild Origin","Cowlitz River fall chinook",516,1582,"Salmon, Chinook (Lower Columbia River ESU) Lower Cowlitz River - fall","2780D7B8-3349-4A06-87C9-386B95DF1882",NA,"1557","Same","Yes",NA,9034,NA,0.085,NA,9868,0.085,0.915,0.245948522402288,0.754051477597712,0.743162473175579
"CK:FA:COWL:2021:M",2021,"chinook","fall","Cowlitz River","Mixed Hatchery/Wild Origin","Cowlitz River fall chinook",374,1642,"Salmon, Chinook (Lower Columbia River ESU) Lower Cowlitz River - fall","2780D7B8-3349-4A06-87C9-386B95DF1882",NA,"1557","Same","Yes",NA,6376,NA,0.15,NA,7556,0.15,0.85,0.185515873015873,0.814484126984127,0.552927261975163
"CK:FA:COWL:2022:M",2022,"chinook","fall","Cowlitz River","Mixed Hatchery/Wild Origin","Cowlitz River fall chinook",229,585,"Salmon, Chinook (Lower Columbia River ESU) Lower Cowlitz River - fall","2780D7B8-3349-4A06-87C9-386B95DF1882",NA,"1557","Same","Yes",NA,8623,NA,0.08,NA,9363,0.08,0.92,0.281326781326781,0.718673218673219,0.77859377124983
"CK:FA:COWL:2023:M",2023,"chinook","fall","Cowlitz River","Mixed Hatchery/Wild Origin","Cowlitz River fall chinook",71,483,"Salmon, Chinook (Lower Columbia River ESU) Lower Cowlitz River - fall","2780D7B8-3349-4A06-87C9-386B95DF1882",NA,"1557","Same","Yes",NA,12747,NA,0.07,NA,13656,0.07,0.93,0.128158844765343,0.871841155234657,0.646748041537621
"CK:FA:ELOC:2012:H",2012,"chinook","fall","Elochoman River","Hatchery Origin","Elochoman River fall chinook",0,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
"CK:FA:KAHA:2017:H",2017,"chinook","fall","Kalama Hatchery Stock","Hatchery Origin","Kalama Hatchery Stock fall chinook",0,3291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
"CK:FA:KAHA:2018:H",2018,"chinook","fall","Kalama Hatchery Stock","Hatchery Origin","Kalama Hatchery Stock fall chinook",0,3418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
"CK:FA:KAHA:2019:H",2019,"chinook","fall","Kalama Hatchery Stock","Hatchery Origin","Kalama Hatchery Stock fall chinook",0,3146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
"CK:FA:KAHA:2020:H",2020,"chinook","fall","Kalama Hatchery Stock","Hatchery Origin","Kalama Hatchery Stock fall chinook",0,3566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
"CK:FA:KAHA:2021:H",2021,"chinook","fall","Kalama Hatchery Stock","Hatchery Origin","Kalama Hatchery Stock fall chinook",0,2828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
"CK:FA:KAHA:2022:H",2022,"chinook","fall","Kalama Hatchery Stock","Hatchery Origin","Kalama Hatchery Stock fall chinook",0,1350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
"CK:FA:KAHA:2023:H",2023,"chinook","fall","Kalama Hatchery Stock","Hatchery Origin","Kalama Hatchery Stock fall chinook",0,1290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
"CK:FA:KAHA:2024:H",2024,"chinook","fall","Kalama Hatchery Stock","Hatchery Origin","Kalama Hatchery Stock fall chinook",0,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
"CK:FA:KALA:2010:M",2010,"chinook","fall","Kalama River","Mixed Hatchery/Wild Origin","Kalama River fall chinook",104,2418,"Salmon, Chinook (Lower Columbia River ESU) Kalama River - fall","936B6531-3BBF-4FD3-938E-9AFE87978842","was kalama fall chinook ever integrated?","1595","Same","Yes",NA,674,NA,0.889,NA,6093,0.889,0.111,0.0412371134020619,0.958762886597938,0.0443296798288874
"CK:FA:KALA:2011:M",2011,"chinook","fall","Kalama River","Mixed Hatchery/Wild Origin","Kalama River fall chinook",385,2516,"Salmon, Chinook (Lower Columbia River ESU) Kalama River - fall","936B6531-3BBF-4FD3-938E-9AFE87978842","was kalama fall chinook ever integrated?","1595","Same","Yes",NA,443,NA,0.943,NA,7803,0.943,0.0570000000000001,0.132712857635298,0.867287142364702,0.123372010191489
"CK:FA:KALA:2012:M",2012,"chinook","fall","Kalama River","Mixed Hatchery/Wild Origin","Kalama River fall chinook",192,3649,"Salmon, Chinook (Lower Columbia River ESU) Kalama River - fall","936B6531-3BBF-4FD3-938E-9AFE87978842","was kalama fall chinook ever integrated?","1595","Same","Yes",NA,439,NA,0.943,NA,7645,0.943,0.0570000000000001,0.0499869825566259,0.950013017443374,0.0503400179808252
"CK:FA:KALA:2013:M",2013,"chinook","fall","Kalama River","Mixed Hatchery/Wild Origin","Kalama River fall chinook",464,2522,"Salmon, Chinook (Lower Columbia River ESU) Kalama River - fall","936B6531-3BBF-4FD3-938E-9AFE87978842","was kalama fall chinook ever integrated?","1595","Same","Yes",NA,1080,NA,0.888,NA,9680,0.888,0.112,0.155391828533155,0.844608171466845,0.148929504989138
"CK:FA:KALA:2014:M",2014,"chinook","fall","Kalama River","Mixed Hatchery/Wild Origin","Kalama River fall chinook",257,2887,"Salmon, Chinook (Lower Columbia River ESU) Kalama River - fall","936B6531-3BBF-4FD3-938E-9AFE87978842","was kalama fall chinook ever integrated?","1595","Same","Yes",NA,845,NA,0.918,NA,10323,0.918,0.082,0.0817430025445293,0.918256997455471,0.0817640156885103
"CK:FA:KALA:2015:M",2015,"chinook","fall","Kalama River","Mixed Hatchery/Wild Origin","Kalama River fall chinook",325,2894,"Salmon, Chinook (Lower Columbia River ESU) Kalama River - fall","936B6531-3BBF-4FD3-938E-9AFE87978842","was kalama fall chinook ever integrated?","1595","Same","Yes",NA,2889,NA,0.601,NA,7235,0.601,0.399,0.100963031997515,0.899036968002485,0.143829557106751
"CK:FA:KALA:2016:M",2016,"chinook","fall","Kalama River","Mixed Hatchery/Wild Origin","Kalama River fall chinook",0,3310,"Salmon, Chinook (Lower Columbia River ESU) Kalama River - fall","936B6531-3BBF-4FD3-938E-9AFE87978842","was kalama fall chinook ever integrated?","1595","Same","Yes",NA,2554,NA,0.599,NA,6373,0.599,0.401,0,1,0
"CK:FA:TOUT:2010:M",2010,"chinook","fall","Toutle River","Mixed Hatchery/Wild Origin","Toutle River fall chinook",157,539,"Salmon, Chinook (Lower Columbia River ESU) Toutle River - fall","B1FE67B3-5D33-4978-AF69-1C3C5650A2F3",NA,"1577","Portion","Yes",NA,399,NA,0.817,NA,2188,0.817,0.183,0.225574712643678,0.774425287356322,0.216363115187864
"CK:FA:TOUT:2011:M",2011,"chinook","fall","Toutle River","Mixed Hatchery/Wild Origin","Toutle River fall chinook",146,545,"Salmon, Chinook (Lower Columbia River ESU) Toutle River - fall","B1FE67B3-5D33-4978-AF69-1C3C5650A2F3",NA,"1577","Portion","Yes",NA,226,NA,0.847,NA,1485,0.847,0.153,0.211287988422576,0.788712011577424,0.199650747938196
"CK:FA:TOUT:2012:M",2012,"chinook","fall","Toutle River","Mixed Hatchery/Wild Origin","Toutle River fall chinook",160,524,"Salmon, Chinook (Lower Columbia River ESU) Toutle River - fall","B1FE67B3-5D33-4978-AF69-1C3C5650A2F3",NA,"1577","Portion","Yes",NA,256,NA,0.724,NA,926,0.724,0.276,0.233918128654971,0.766081871345029,0.24419428096994
"CK:FA:TOUT:2013:M",2013,"chinook","fall","Toutle River","Mixed Hatchery/Wild Origin","Toutle River fall chinook",237,455,"Salmon, Chinook (Lower Columbia River ESU) Toutle River - fall","B1FE67B3-5D33-4978-AF69-1C3C5650A2F3",NA,"1577","Portion","Yes",NA,957,NA,0.475,NA,1831,0.475,0.525,0.342485549132948,0.657514450867052,0.418949973484179
"CK:FA:TOUT:2014:M",2014,"chinook","fall","Toutle River","Mixed Hatchery/Wild Origin","Toutle River fall chinook",95,585,"Salmon, Chinook (Lower Columbia River ESU) Toutle River - fall","B1FE67B3-5D33-4978-AF69-1C3C5650A2F3",NA,"1577","Portion","Yes",NA,347,NA,0.491,NA,686,0.491,0.509,0.139705882352941,0.860294117647059,0.22150718149599
